"ID","TSECS_BST","observedState","decodedState"
1,48374,"Not-foraging","Not-foraging"
1,48375,"Not-foraging","Not-foraging"
1,48376,"Not-foraging","Not-foraging"
1,48377,"Not-foraging","Not-foraging"
1,48378,"Not-foraging","Not-foraging"
1,48379,"Not-foraging","Not-foraging"
1,48380,"Not-foraging","Not-foraging"
1,48381,"Not-foraging","Not-foraging"
1,48382,"Not-foraging","Not-foraging"
1,48383,"Not-foraging","Not-foraging"
1,48384,"Not-foraging","Not-foraging"
1,48385,"Not-foraging","Not-foraging"
1,48386,"Not-foraging","Not-foraging"
1,48387,"Not-foraging","Foraging"
1,48388,"Not-foraging","Foraging"
1,48389,"Not-foraging","Foraging"
1,48390,"Not-foraging","Foraging"
1,48391,"Not-foraging","Foraging"
1,48392,"Not-foraging","Foraging"
1,48393,"Not-foraging","Foraging"
1,48394,"Not-foraging","Foraging"
1,48395,"Not-foraging","Not-foraging"
1,48396,"Not-foraging","Not-foraging"
1,48397,"Not-foraging","Not-foraging"
1,48398,"Not-foraging","Not-foraging"
1,48399,"Not-foraging","Not-foraging"
1,48400,"Not-foraging","Not-foraging"
1,48401,"Not-foraging","Not-foraging"
1,48402,"Not-foraging","Not-foraging"
1,48403,"Not-foraging","Not-foraging"
1,48404,"Not-foraging","Not-foraging"
1,48405,"Not-foraging","Not-foraging"
1,48406,"Not-foraging","Not-foraging"
1,48407,"Not-foraging","Not-foraging"
1,48408,"Not-foraging","Not-foraging"
1,48409,"Not-foraging","Not-foraging"
1,48410,"Not-foraging","Not-foraging"
1,48411,"Not-foraging","Not-foraging"
1,48412,"Not-foraging","Not-foraging"
1,48413,"Not-foraging","Not-foraging"
1,48414,"Not-foraging","Not-foraging"
1,48415,"Not-foraging","Not-foraging"
1,48416,"Not-foraging","Not-foraging"
1,48417,"Not-foraging","Not-foraging"
1,48418,"Not-foraging","Not-foraging"
1,48419,"Not-foraging","Not-foraging"
1,48420,"Not-foraging","Not-foraging"
1,48421,"Not-foraging","Not-foraging"
1,48422,"Not-foraging","Not-foraging"
1,48423,"Not-foraging","Not-foraging"
1,48424,"Not-foraging","Not-foraging"
1,48425,"Not-foraging","Not-foraging"
1,48426,"Not-foraging","Not-foraging"
1,48427,"Not-foraging","Not-foraging"
1,48428,"Not-foraging","Not-foraging"
1,48429,"Not-foraging","Not-foraging"
1,48430,"Not-foraging","Not-foraging"
1,48431,"Not-foraging","Not-foraging"
1,48432,"Not-foraging","Not-foraging"
1,48433,"Not-foraging","Not-foraging"
1,48434,"Not-foraging","Not-foraging"
1,48435,"Not-foraging","Not-foraging"
1,48436,"Not-foraging","Not-foraging"
1,48437,"Not-foraging","Not-foraging"
1,48438,"Not-foraging","Not-foraging"
1,48439,"Not-foraging","Not-foraging"
1,48440,"Not-foraging","Not-foraging"
1,48441,"Not-foraging","Not-foraging"
1,48442,"Not-foraging","Not-foraging"
1,48443,"Not-foraging","Not-foraging"
1,48444,"Not-foraging","Not-foraging"
1,48445,"Not-foraging","Not-foraging"
1,48446,"Not-foraging","Not-foraging"
1,48447,"Not-foraging","Not-foraging"
1,48448,"Not-foraging","Not-foraging"
1,48449,"Not-foraging","Not-foraging"
1,48450,"Not-foraging","Not-foraging"
1,48451,"Not-foraging","Not-foraging"
1,48452,"Not-foraging","Not-foraging"
1,48453,"Not-foraging","Not-foraging"
1,48454,"Not-foraging","Not-foraging"
1,48455,"Not-foraging","Not-foraging"
1,48456,"Not-foraging","Not-foraging"
1,48457,"Not-foraging","Not-foraging"
1,48458,"Not-foraging","Not-foraging"
1,48459,"Not-foraging","Not-foraging"
1,48460,"Not-foraging","Not-foraging"
1,48461,"Not-foraging","Not-foraging"
1,48462,"Not-foraging","Not-foraging"
1,48463,"Not-foraging","Not-foraging"
1,48464,"Not-foraging","Not-foraging"
1,48465,"Not-foraging","Not-foraging"
1,48466,"Not-foraging","Not-foraging"
1,48467,"Not-foraging","Not-foraging"
1,48468,"Not-foraging","Not-foraging"
1,48469,"Not-foraging","Not-foraging"
1,48470,"Not-foraging","Not-foraging"
1,48471,"Not-foraging","Not-foraging"
1,48472,"Not-foraging","Not-foraging"
1,48473,"Not-foraging","Not-foraging"
1,48474,"Not-foraging","Not-foraging"
1,48475,"Not-foraging","Not-foraging"
1,48476,"Not-foraging","Not-foraging"
1,48477,"Not-foraging","Not-foraging"
1,48478,"Not-foraging","Not-foraging"
1,48479,"Not-foraging","Not-foraging"
1,48480,"Not-foraging","Not-foraging"
1,48481,"Not-foraging","Not-foraging"
1,48482,"Not-foraging","Not-foraging"
1,48483,"Not-foraging","Not-foraging"
1,48484,"Not-foraging","Not-foraging"
1,48485,"Not-foraging","Not-foraging"
1,48486,"Not-foraging","Not-foraging"
1,48487,"Not-foraging","Not-foraging"
1,48488,"Not-foraging","Not-foraging"
1,48489,"Not-foraging","Not-foraging"
1,48490,"Not-foraging","Not-foraging"
1,48491,"Not-foraging","Not-foraging"
1,48492,"Not-foraging","Not-foraging"
1,48493,"Not-foraging","Not-foraging"
1,48494,"Not-foraging","Not-foraging"
1,48495,"Not-foraging","Not-foraging"
1,48496,"Not-foraging","Not-foraging"
1,48497,"Not-foraging","Not-foraging"
1,48498,"Not-foraging","Not-foraging"
1,48499,"Not-foraging","Not-foraging"
1,48500,"Not-foraging","Not-foraging"
1,48501,"Not-foraging","Not-foraging"
1,48502,"Not-foraging","Not-foraging"
1,48503,"Not-foraging","Not-foraging"
1,48504,"Not-foraging","Not-foraging"
1,48505,"Not-foraging","Not-foraging"
1,48506,"Not-foraging","Not-foraging"
1,48507,"Not-foraging","Not-foraging"
1,48508,"Not-foraging","Not-foraging"
1,48509,"Not-foraging","Not-foraging"
1,48510,"Not-foraging","Not-foraging"
1,48511,"Not-foraging","Not-foraging"
1,48512,"Not-foraging","Not-foraging"
1,48513,"Not-foraging","Not-foraging"
1,48514,"Not-foraging","Not-foraging"
1,48515,"Not-foraging","Not-foraging"
1,48516,"Not-foraging","Not-foraging"
1,48517,"Not-foraging","Not-foraging"
1,48518,"Not-foraging","Not-foraging"
1,48519,"Not-foraging","Not-foraging"
1,48520,"Not-foraging","Not-foraging"
1,48521,"Not-foraging","Not-foraging"
1,48522,"Not-foraging","Not-foraging"
1,48523,"Not-foraging","Not-foraging"
1,48524,"Not-foraging","Not-foraging"
1,48525,"Not-foraging","Not-foraging"
1,48526,"Not-foraging","Not-foraging"
1,48527,"Not-foraging","Not-foraging"
1,48528,"Not-foraging","Not-foraging"
1,48529,"Not-foraging","Not-foraging"
1,48530,"Not-foraging","Not-foraging"
1,48531,"Not-foraging","Foraging"
1,48532,"Not-foraging","Not-foraging"
1,48533,"Not-foraging","Not-foraging"
1,48534,"Not-foraging","Not-foraging"
1,48535,"Not-foraging","Not-foraging"
1,48536,"Not-foraging","Not-foraging"
1,48537,"Not-foraging","Not-foraging"
1,48538,"Not-foraging","Not-foraging"
1,48539,"Not-foraging","Foraging"
1,48540,"Not-foraging","Not-foraging"
1,48541,"Not-foraging","Not-foraging"
1,48542,"Not-foraging","Not-foraging"
1,48543,"Not-foraging","Not-foraging"
1,48544,"Not-foraging","Not-foraging"
1,48545,"Not-foraging","Not-foraging"
1,48546,"Not-foraging","Not-foraging"
1,48547,"Not-foraging","Not-foraging"
1,48548,"Not-foraging","Not-foraging"
1,48549,"Not-foraging","Not-foraging"
1,48550,"Not-foraging","Not-foraging"
1,48551,"Not-foraging","Not-foraging"
1,48552,"Not-foraging","Not-foraging"
1,48553,"Not-foraging","Not-foraging"
1,48554,"Not-foraging","Not-foraging"
1,48555,"Not-foraging","Not-foraging"
1,48556,"Not-foraging","Not-foraging"
1,48557,"Not-foraging","Not-foraging"
1,48558,"Not-foraging","Not-foraging"
1,48559,"Not-foraging","Not-foraging"
1,48560,"Not-foraging","Not-foraging"
1,48561,"Not-foraging","Not-foraging"
1,48562,"Not-foraging","Not-foraging"
1,48563,"Not-foraging","Not-foraging"
1,48564,"Not-foraging","Not-foraging"
1,48565,"Not-foraging","Not-foraging"
1,48566,"Not-foraging","Not-foraging"
1,48567,"Not-foraging","Not-foraging"
1,48568,"Not-foraging","Not-foraging"
1,48569,"Not-foraging","Not-foraging"
1,48570,"Not-foraging","Not-foraging"
1,48571,"Not-foraging","Not-foraging"
1,48572,"Not-foraging","Not-foraging"
1,48573,"Not-foraging","Not-foraging"
1,48574,"Not-foraging","Not-foraging"
1,48575,"Not-foraging","Not-foraging"
1,48576,"Not-foraging","Not-foraging"
1,48577,"Not-foraging","Not-foraging"
1,48578,"Not-foraging","Not-foraging"
1,48579,"Not-foraging","Foraging"
1,48580,"Not-foraging","Foraging"
1,48581,"Not-foraging","Foraging"
1,48582,"Not-foraging","Foraging"
1,48583,"Not-foraging","Foraging"
1,48584,"Not-foraging","Foraging"
1,48585,"Not-foraging","Foraging"
1,48586,"Not-foraging","Foraging"
1,48587,"Not-foraging","Foraging"
1,48588,"Not-foraging","Foraging"
1,48589,"Not-foraging","Foraging"
1,48590,"Not-foraging","Foraging"
1,48591,"Not-foraging","Foraging"
1,48592,"Not-foraging","Foraging"
1,48593,"Not-foraging","Foraging"
1,48594,"Not-foraging","Foraging"
1,48595,"Not-foraging","Foraging"
1,48596,"Not-foraging","Foraging"
1,48597,"Not-foraging","Foraging"
1,48598,"Not-foraging","Foraging"
1,48599,"Not-foraging","Foraging"
1,48600,"Not-foraging","Foraging"
1,48601,"Not-foraging","Foraging"
1,48602,"Not-foraging","Foraging"
1,48603,"Not-foraging","Foraging"
1,48604,"Not-foraging","Foraging"
1,48605,"Not-foraging","Foraging"
1,48606,"Not-foraging","Foraging"
1,48607,"Not-foraging","Foraging"
1,48608,"Not-foraging","Foraging"
1,48609,"Not-foraging","Foraging"
1,48610,"Not-foraging","Foraging"
1,48611,"Not-foraging","Foraging"
1,48612,"Not-foraging","Foraging"
1,48613,"Not-foraging","Foraging"
1,48614,"Not-foraging","Foraging"
1,48615,"Not-foraging","Foraging"
2,49008,"Not-foraging","Foraging"
2,49009,"Not-foraging","Foraging"
2,49010,"Not-foraging","Foraging"
2,49011,"Not-foraging","Foraging"
2,49012,"Not-foraging","Foraging"
2,49013,"Not-foraging","Foraging"
2,49014,"Not-foraging","Foraging"
2,49015,"Not-foraging","Foraging"
2,49016,"Not-foraging","Foraging"
2,49017,"Not-foraging","Foraging"
2,49018,"Not-foraging","Foraging"
2,49019,"Not-foraging","Foraging"
2,49020,"Not-foraging","Not-foraging"
2,49021,"Not-foraging","Not-foraging"
2,49022,"Not-foraging","Not-foraging"
2,49023,"Not-foraging","Not-foraging"
2,49024,"Not-foraging","Not-foraging"
2,49025,"Not-foraging","Not-foraging"
2,49026,"Not-foraging","Not-foraging"
2,49027,"Not-foraging","Not-foraging"
2,49028,"Not-foraging","Not-foraging"
2,49029,"Not-foraging","Not-foraging"
2,49030,"Not-foraging","Not-foraging"
2,49031,"Not-foraging","Not-foraging"
2,49032,"Not-foraging","Not-foraging"
2,49033,"Not-foraging","Not-foraging"
2,49034,"Not-foraging","Not-foraging"
2,49035,"Not-foraging","Foraging"
2,49036,"Foraging","Foraging"
2,49037,"Foraging","Foraging"
2,49038,"Foraging","Foraging"
2,49039,"Foraging","Foraging"
2,49040,"Not-foraging","Foraging"
2,49041,"Not-foraging","Foraging"
2,49042,"Not-foraging","Foraging"
2,49043,"Not-foraging","Foraging"
2,49044,"Not-foraging","Foraging"
2,49045,"Not-foraging","Foraging"
2,49046,"Not-foraging","Foraging"
2,49047,"Not-foraging","Foraging"
2,49048,"Not-foraging","Foraging"
2,49049,"Not-foraging","Foraging"
2,49050,"Not-foraging","Foraging"
2,49051,"Not-foraging","Not-foraging"
2,49052,"Not-foraging","Not-foraging"
2,49053,"Not-foraging","Not-foraging"
2,49054,"Not-foraging","Not-foraging"
2,49055,"Not-foraging","Not-foraging"
2,49056,"Not-foraging","Not-foraging"
2,49057,"Not-foraging","Not-foraging"
2,49058,"Not-foraging","Not-foraging"
2,49059,"Not-foraging","Not-foraging"
2,49060,"Not-foraging","Not-foraging"
2,49061,"Not-foraging","Not-foraging"
2,49062,"Not-foraging","Not-foraging"
2,49063,"Not-foraging","Not-foraging"
2,49064,"Not-foraging","Not-foraging"
2,49065,"Not-foraging","Not-foraging"
2,49066,"Not-foraging","Not-foraging"
2,49067,"Not-foraging","Not-foraging"
2,49068,"Not-foraging","Not-foraging"
2,49069,"Not-foraging","Not-foraging"
2,49070,"Not-foraging","Not-foraging"
2,49071,"Not-foraging","Not-foraging"
2,49072,"Not-foraging","Not-foraging"
2,49073,"Not-foraging","Not-foraging"
2,49074,"Not-foraging","Not-foraging"
2,49075,"Not-foraging","Not-foraging"
2,49076,"Not-foraging","Not-foraging"
2,49077,"Not-foraging","Not-foraging"
2,49078,"Not-foraging","Not-foraging"
2,49079,"Not-foraging","Not-foraging"
2,49080,"Not-foraging","Not-foraging"
2,49081,"Not-foraging","Not-foraging"
2,49082,"Not-foraging","Not-foraging"
2,49083,"Not-foraging","Not-foraging"
2,49084,"Not-foraging","Not-foraging"
2,49085,"Not-foraging","Not-foraging"
2,49086,"Not-foraging","Not-foraging"
2,49087,"Not-foraging","Not-foraging"
2,49088,"Not-foraging","Not-foraging"
2,49089,"Not-foraging","Not-foraging"
2,49090,"Not-foraging","Not-foraging"
2,49091,"Not-foraging","Not-foraging"
2,49092,"Not-foraging","Not-foraging"
2,49093,"Not-foraging","Not-foraging"
2,49094,"Not-foraging","Not-foraging"
2,49095,"Not-foraging","Not-foraging"
2,49096,"Not-foraging","Not-foraging"
2,49097,"Not-foraging","Not-foraging"
2,49098,"Not-foraging","Not-foraging"
2,49099,"Not-foraging","Not-foraging"
2,49100,"Not-foraging","Not-foraging"
2,49101,"Not-foraging","Not-foraging"
2,49102,"Not-foraging","Not-foraging"
2,49103,"Not-foraging","Not-foraging"
2,49104,"Not-foraging","Not-foraging"
2,49105,"Not-foraging","Not-foraging"
2,49106,"Not-foraging","Not-foraging"
2,49107,"Not-foraging","Foraging"
2,49108,"Not-foraging","Foraging"
2,49109,"Not-foraging","Foraging"
2,49110,"Not-foraging","Foraging"
2,49111,"Not-foraging","Foraging"
2,49112,"Not-foraging","Foraging"
2,49113,"Not-foraging","Foraging"
2,49114,"Not-foraging","Foraging"
2,49115,"Not-foraging","Foraging"
2,49116,"Not-foraging","Not-foraging"
2,49117,"Not-foraging","Not-foraging"
2,49118,"Not-foraging","Not-foraging"
2,49119,"Not-foraging","Not-foraging"
2,49120,"Not-foraging","Not-foraging"
2,49121,"Not-foraging","Not-foraging"
2,49122,"Not-foraging","Not-foraging"
2,49123,"Not-foraging","Not-foraging"
2,49124,"Not-foraging","Not-foraging"
2,49125,"Not-foraging","Not-foraging"
2,49126,"Not-foraging","Not-foraging"
2,49127,"Not-foraging","Not-foraging"
2,49128,"Not-foraging","Not-foraging"
2,49129,"Not-foraging","Not-foraging"
2,49130,"Not-foraging","Not-foraging"
2,49131,"Not-foraging","Not-foraging"
2,49132,"Not-foraging","Not-foraging"
2,49133,"Not-foraging","Not-foraging"
2,49134,"Not-foraging","Not-foraging"
2,49135,"Not-foraging","Not-foraging"
2,49136,"Not-foraging","Not-foraging"
2,49137,"Not-foraging","Not-foraging"
2,49138,"Not-foraging","Not-foraging"
2,49139,"Not-foraging","Not-foraging"
2,49140,"Not-foraging","Not-foraging"
2,49141,"Not-foraging","Not-foraging"
2,49142,"Not-foraging","Not-foraging"
2,49143,"Not-foraging","Not-foraging"
2,49144,"Not-foraging","Not-foraging"
2,49145,"Not-foraging","Not-foraging"
2,49146,"Not-foraging","Not-foraging"
2,49147,"Not-foraging","Foraging"
2,49148,"Not-foraging","Foraging"
2,49149,"Not-foraging","Foraging"
2,49150,"Not-foraging","Foraging"
2,49151,"Not-foraging","Foraging"
2,49152,"Not-foraging","Foraging"
2,49153,"Not-foraging","Foraging"
2,49154,"Not-foraging","Foraging"
2,49155,"Not-foraging","Foraging"
2,49156,"Not-foraging","Foraging"
2,49157,"Not-foraging","Foraging"
2,49158,"Not-foraging","Foraging"
2,49159,"Not-foraging","Foraging"
2,49160,"Not-foraging","Foraging"
2,49161,"Not-foraging","Foraging"
2,49162,"Not-foraging","Foraging"
2,49163,"Not-foraging","Foraging"
2,49164,"Not-foraging","Foraging"
2,49165,"Not-foraging","Foraging"
2,49166,"Not-foraging","Foraging"
2,49167,"Not-foraging","Foraging"
2,49168,"Not-foraging","Not-foraging"
2,49169,"Not-foraging","Not-foraging"
2,49170,"Not-foraging","Not-foraging"
2,49171,"Not-foraging","Not-foraging"
2,49172,"Not-foraging","Not-foraging"
2,49173,"Not-foraging","Not-foraging"
2,49174,"Not-foraging","Not-foraging"
2,49175,"Not-foraging","Not-foraging"
2,49176,"Not-foraging","Not-foraging"
2,49177,"Not-foraging","Not-foraging"
2,49178,"Not-foraging","Not-foraging"
2,49179,"Not-foraging","Not-foraging"
2,49180,"Not-foraging","Not-foraging"
2,49181,"Not-foraging","Not-foraging"
2,49182,"Not-foraging","Not-foraging"
2,49183,"Not-foraging","Not-foraging"
2,49184,"Not-foraging","Not-foraging"
2,49185,"Not-foraging","Not-foraging"
2,49186,"Not-foraging","Not-foraging"
2,49187,"Not-foraging","Not-foraging"
2,49188,"Not-foraging","Not-foraging"
2,49189,"Not-foraging","Not-foraging"
2,49190,"Not-foraging","Not-foraging"
2,49191,"Not-foraging","Not-foraging"
2,49192,"Not-foraging","Not-foraging"
2,49193,"Not-foraging","Not-foraging"
2,49194,"Not-foraging","Not-foraging"
2,49195,"Not-foraging","Not-foraging"
2,49196,"Not-foraging","Not-foraging"
2,49197,"Not-foraging","Not-foraging"
2,49198,"Not-foraging","Not-foraging"
2,49199,"Not-foraging","Not-foraging"
2,49200,"Not-foraging","Not-foraging"
2,49201,"Not-foraging","Not-foraging"
2,49202,"Not-foraging","Not-foraging"
2,49203,"Not-foraging","Not-foraging"
2,49204,"Not-foraging","Not-foraging"
2,49205,"Not-foraging","Not-foraging"
2,49206,"Not-foraging","Not-foraging"
2,49207,"Not-foraging","Not-foraging"
2,49208,"Not-foraging","Not-foraging"
2,49209,"Not-foraging","Not-foraging"
2,49210,"Not-foraging","Not-foraging"
2,49211,"Not-foraging","Not-foraging"
2,49212,"Not-foraging","Not-foraging"
2,49213,"Not-foraging","Not-foraging"
2,49214,"Not-foraging","Not-foraging"
2,49215,"Not-foraging","Not-foraging"
2,49216,"Not-foraging","Not-foraging"
2,49217,"Not-foraging","Not-foraging"
2,49218,"Not-foraging","Not-foraging"
2,49219,"Not-foraging","Not-foraging"
2,49220,"Not-foraging","Not-foraging"
2,49221,"Not-foraging","Not-foraging"
2,49222,"Not-foraging","Not-foraging"
2,49223,"Not-foraging","Not-foraging"
2,49224,"Not-foraging","Not-foraging"
2,49225,"Not-foraging","Not-foraging"
2,49226,"Not-foraging","Not-foraging"
2,49227,"Not-foraging","Not-foraging"
2,49228,"Not-foraging","Not-foraging"
2,49229,"Not-foraging","Not-foraging"
2,49230,"Not-foraging","Not-foraging"
2,49231,"Not-foraging","Not-foraging"
2,49232,"Not-foraging","Not-foraging"
2,49233,"Not-foraging","Not-foraging"
2,49234,"Not-foraging","Not-foraging"
2,49235,"Not-foraging","Not-foraging"
2,49236,"Not-foraging","Not-foraging"
2,49237,"Not-foraging","Not-foraging"
2,49238,"Not-foraging","Not-foraging"
2,49239,"Not-foraging","Not-foraging"
2,49240,"Not-foraging","Not-foraging"
2,49241,"Not-foraging","Not-foraging"
2,49242,"Not-foraging","Not-foraging"
2,49243,"Not-foraging","Not-foraging"
2,49244,"Not-foraging","Not-foraging"
2,49245,"Not-foraging","Not-foraging"
2,49246,"Not-foraging","Not-foraging"
2,49247,"Not-foraging","Not-foraging"
2,49248,"Not-foraging","Not-foraging"
2,49249,"Not-foraging","Not-foraging"
2,49250,"Not-foraging","Not-foraging"
2,49251,"Not-foraging","Not-foraging"
2,49252,"Not-foraging","Not-foraging"
2,49253,"Not-foraging","Not-foraging"
2,49254,"Not-foraging","Not-foraging"
2,49255,"Not-foraging","Not-foraging"
2,49256,"Not-foraging","Not-foraging"
2,49257,"Not-foraging","Not-foraging"
2,49258,"Not-foraging","Not-foraging"
2,49259,"Not-foraging","Not-foraging"
2,49260,"Not-foraging","Not-foraging"
2,49261,"Not-foraging","Not-foraging"
2,49262,"Not-foraging","Not-foraging"
2,49263,"Not-foraging","Not-foraging"
2,49264,"Not-foraging","Not-foraging"
2,49265,"Not-foraging","Not-foraging"
2,49266,"Not-foraging","Not-foraging"
2,49267,"Not-foraging","Not-foraging"
2,49268,"Not-foraging","Not-foraging"
2,49269,"Not-foraging","Not-foraging"
2,49270,"Not-foraging","Not-foraging"
2,49271,"Not-foraging","Not-foraging"
2,49272,"Not-foraging","Not-foraging"
2,49273,"Not-foraging","Not-foraging"
2,49274,"Not-foraging","Not-foraging"
2,49275,"Not-foraging","Not-foraging"
2,49276,"Not-foraging","Not-foraging"
2,49277,"Not-foraging","Not-foraging"
2,49278,"Not-foraging","Not-foraging"
2,49279,"Not-foraging","Not-foraging"
2,49280,"Not-foraging","Not-foraging"
2,49281,"Not-foraging","Not-foraging"
2,49282,"Not-foraging","Not-foraging"
2,49283,"Not-foraging","Not-foraging"
2,49284,"Not-foraging","Not-foraging"
2,49285,"Not-foraging","Not-foraging"
2,49286,"Not-foraging","Not-foraging"
2,49287,"Not-foraging","Not-foraging"
2,49288,"Not-foraging","Not-foraging"
2,49289,"Not-foraging","Not-foraging"
2,49290,"Not-foraging","Not-foraging"
2,49291,"Not-foraging","Not-foraging"
2,49292,"Not-foraging","Not-foraging"
2,49293,"Not-foraging","Not-foraging"
2,49294,"Not-foraging","Not-foraging"
2,49295,"Not-foraging","Not-foraging"
2,49296,"Not-foraging","Not-foraging"
2,49297,"Not-foraging","Not-foraging"
2,49298,"Not-foraging","Not-foraging"
2,49299,"Not-foraging","Not-foraging"
2,49300,"Not-foraging","Not-foraging"
