"ID","TSECS","observedState","decodedState"
10,52000,"Not-foraging","Foraging"
10,52001,"Not-foraging","Foraging"
10,52002,"Not-foraging","Foraging"
11,52447,"Not-foraging","Foraging"
11,52448,"Not-foraging","Foraging"
11,52449,"Not-foraging","Foraging"
11,52450,"Not-foraging","Foraging"
11,52451,"Not-foraging","Foraging"
11,52452,"Not-foraging","Foraging"
11,52453,"Not-foraging","Foraging"
11,52454,"Not-foraging","Foraging"
11,52455,"Not-foraging","Foraging"
11,52456,"Not-foraging","Foraging"
11,52457,"Not-foraging","Foraging"
11,52458,"Not-foraging","Foraging"
11,52459,"Not-foraging","Foraging"
11,52460,"Not-foraging","Foraging"
11,52461,"Not-foraging","Foraging"
11,52462,"Not-foraging","Foraging"
11,52463,"Not-foraging","Foraging"
11,52464,"Not-foraging","Foraging"
11,52465,"Not-foraging","Foraging"
11,52466,"Not-foraging","Foraging"
11,52467,"Not-foraging","Foraging"
11,52468,"Not-foraging","Foraging"
11,52469,"Not-foraging","Foraging"
11,52470,"Not-foraging","Foraging"
11,52471,"Not-foraging","Foraging"
11,52472,"Not-foraging","Foraging"
11,52473,"Not-foraging","Foraging"
11,52474,"Not-foraging","Foraging"
11,52475,"Not-foraging","Foraging"
11,52476,"Not-foraging","Foraging"
11,52477,"Not-foraging","Foraging"
11,52478,"Not-foraging","Foraging"
11,52479,"Not-foraging","Foraging"
11,52480,"Not-foraging","Not-foraging"
11,52481,"Not-foraging","Not-foraging"
11,52482,"Not-foraging","Not-foraging"
11,52483,"Not-foraging","Not-foraging"
11,52484,"Not-foraging","Not-foraging"
11,52485,"Not-foraging","Not-foraging"
11,52486,"Not-foraging","Not-foraging"
11,52487,"Not-foraging","Not-foraging"
11,52488,"Not-foraging","Not-foraging"
11,52489,"Not-foraging","Not-foraging"
11,52490,"Not-foraging","Not-foraging"
11,52491,"Not-foraging","Not-foraging"
11,52492,"Not-foraging","Not-foraging"
11,52493,"Not-foraging","Not-foraging"
11,52494,"Not-foraging","Not-foraging"
11,52495,"Not-foraging","Not-foraging"
11,52496,"Not-foraging","Not-foraging"
11,52497,"Not-foraging","Not-foraging"
11,52498,"Not-foraging","Not-foraging"
11,52499,"Not-foraging","Not-foraging"
11,52500,"Not-foraging","Not-foraging"
11,52501,"Not-foraging","Not-foraging"
11,52502,"Not-foraging","Not-foraging"
11,52503,"Not-foraging","Not-foraging"
11,52504,"Not-foraging","Not-foraging"
11,52505,"Not-foraging","Not-foraging"
11,52506,"Not-foraging","Not-foraging"
11,52507,"Not-foraging","Not-foraging"
11,52508,"Not-foraging","Not-foraging"
11,52509,"Not-foraging","Not-foraging"
11,52510,"Not-foraging","Not-foraging"
11,52511,"Not-foraging","Not-foraging"
11,52512,"Not-foraging","Not-foraging"
11,52513,"Not-foraging","Not-foraging"
11,52514,"Not-foraging","Not-foraging"
11,52515,"Not-foraging","Not-foraging"
11,52516,"Not-foraging","Not-foraging"
11,52517,"Not-foraging","Not-foraging"
11,52518,"Not-foraging","Not-foraging"
11,52519,"Not-foraging","Not-foraging"
11,52520,"Not-foraging","Not-foraging"
11,52521,"Not-foraging","Not-foraging"
11,52522,"Not-foraging","Not-foraging"
11,52523,"Not-foraging","Not-foraging"
11,52524,"Not-foraging","Not-foraging"
11,52525,"Not-foraging","Not-foraging"
11,52526,"Not-foraging","Not-foraging"
11,52527,"Not-foraging","Not-foraging"
11,52528,"Not-foraging","Not-foraging"
11,52529,"Not-foraging","Not-foraging"
11,52530,"Not-foraging","Not-foraging"
11,52531,"Not-foraging","Not-foraging"
11,52532,"Not-foraging","Not-foraging"
11,52533,"Not-foraging","Not-foraging"
11,52534,"Not-foraging","Not-foraging"
11,52535,"Not-foraging","Not-foraging"
11,52536,"Not-foraging","Not-foraging"
11,52537,"Not-foraging","Not-foraging"
11,52538,"Not-foraging","Not-foraging"
11,52539,"Not-foraging","Not-foraging"
11,52540,"Not-foraging","Not-foraging"
11,52541,"Not-foraging","Not-foraging"
11,52542,"Not-foraging","Not-foraging"
11,52543,"Not-foraging","Not-foraging"
11,52544,"Not-foraging","Not-foraging"
11,52545,"Not-foraging","Not-foraging"
11,52546,"Not-foraging","Not-foraging"
11,52547,"Not-foraging","Not-foraging"
11,52548,"Not-foraging","Not-foraging"
11,52549,"Not-foraging","Not-foraging"
11,52550,"Not-foraging","Not-foraging"
11,52551,"Not-foraging","Not-foraging"
11,52552,"Not-foraging","Not-foraging"
11,52553,"Not-foraging","Not-foraging"
11,52554,"Not-foraging","Not-foraging"
11,52555,"Not-foraging","Not-foraging"
11,52556,"Not-foraging","Not-foraging"
11,52557,"Not-foraging","Not-foraging"
11,52558,"Not-foraging","Not-foraging"
11,52559,"Not-foraging","Not-foraging"
11,52560,"Not-foraging","Not-foraging"
11,52561,"Not-foraging","Not-foraging"
11,52562,"Not-foraging","Not-foraging"
11,52563,"Not-foraging","Not-foraging"
11,52564,"Not-foraging","Not-foraging"
11,52565,"Not-foraging","Not-foraging"
11,52566,"Not-foraging","Not-foraging"
11,52567,"Not-foraging","Not-foraging"
11,52568,"Not-foraging","Not-foraging"
11,52569,"Not-foraging","Not-foraging"
11,52570,"Not-foraging","Not-foraging"
11,52571,"Not-foraging","Not-foraging"
11,52572,"Not-foraging","Not-foraging"
11,52573,"Not-foraging","Not-foraging"
11,52574,"Not-foraging","Not-foraging"
11,52575,"Not-foraging","Not-foraging"
11,52576,"Not-foraging","Not-foraging"
11,52577,"Not-foraging","Not-foraging"
11,52578,"Not-foraging","Not-foraging"
11,52579,"Not-foraging","Not-foraging"
11,52580,"Not-foraging","Not-foraging"
11,52581,"Not-foraging","Not-foraging"
11,52582,"Not-foraging","Not-foraging"
11,52583,"Not-foraging","Not-foraging"
11,52584,"Not-foraging","Not-foraging"
11,52585,"Not-foraging","Not-foraging"
11,52586,"Not-foraging","Not-foraging"
11,52587,"Not-foraging","Not-foraging"
11,52588,"Not-foraging","Not-foraging"
11,52589,"Not-foraging","Not-foraging"
11,52590,"Not-foraging","Not-foraging"
11,52591,"Not-foraging","Not-foraging"
11,52592,"Not-foraging","Not-foraging"
11,52593,"Not-foraging","Not-foraging"
11,52594,"Not-foraging","Not-foraging"
11,52595,"Not-foraging","Not-foraging"
11,52596,"Not-foraging","Not-foraging"
11,52597,"Not-foraging","Not-foraging"
11,52598,"Not-foraging","Not-foraging"
11,52599,"Not-foraging","Not-foraging"
11,52600,"Not-foraging","Not-foraging"
11,52601,"Not-foraging","Not-foraging"
11,52602,"Not-foraging","Not-foraging"
11,52603,"Not-foraging","Not-foraging"
11,52604,"Not-foraging","Not-foraging"
11,52605,"Not-foraging","Not-foraging"
11,52606,"Not-foraging","Not-foraging"
11,52607,"Not-foraging","Not-foraging"
11,52608,"Not-foraging","Not-foraging"
11,52609,"Not-foraging","Not-foraging"
11,52610,"Not-foraging","Not-foraging"
11,52611,"Not-foraging","Not-foraging"
11,52612,"Not-foraging","Not-foraging"
11,52613,"Not-foraging","Not-foraging"
11,52614,"Not-foraging","Not-foraging"
11,52615,"Not-foraging","Not-foraging"
11,52616,"Not-foraging","Not-foraging"
11,52617,"Not-foraging","Not-foraging"
11,52618,"Not-foraging","Not-foraging"
11,52619,"Not-foraging","Not-foraging"
11,52620,"Not-foraging","Not-foraging"
11,52621,"Not-foraging","Not-foraging"
11,52622,"Not-foraging","Not-foraging"
11,52623,"Not-foraging","Not-foraging"
11,52624,"Not-foraging","Not-foraging"
11,52625,"Not-foraging","Not-foraging"
11,52626,"Not-foraging","Not-foraging"
11,52627,"Not-foraging","Not-foraging"
11,52628,"Not-foraging","Not-foraging"
11,52629,"Not-foraging","Not-foraging"
11,52630,"Not-foraging","Not-foraging"
11,52631,"Not-foraging","Not-foraging"
11,52632,"Not-foraging","Not-foraging"
11,52633,"Not-foraging","Not-foraging"
11,52634,"Not-foraging","Not-foraging"
11,52635,"Not-foraging","Not-foraging"
11,52636,"Not-foraging","Not-foraging"
11,52637,"Not-foraging","Not-foraging"
11,52638,"Not-foraging","Not-foraging"
11,52639,"Not-foraging","Not-foraging"
11,52640,"Not-foraging","Not-foraging"
11,52641,"Not-foraging","Not-foraging"
11,52642,"Not-foraging","Not-foraging"
11,52643,"Not-foraging","Not-foraging"
11,52644,"Not-foraging","Not-foraging"
11,52645,"Not-foraging","Not-foraging"
11,52646,"Not-foraging","Not-foraging"
11,52647,"Not-foraging","Not-foraging"
11,52648,"Not-foraging","Not-foraging"
11,52649,"Not-foraging","Not-foraging"
11,52650,"Not-foraging","Not-foraging"
11,52651,"Not-foraging","Not-foraging"
11,52652,"Not-foraging","Not-foraging"
11,52653,"Not-foraging","Not-foraging"
11,52654,"Not-foraging","Not-foraging"
11,52655,"Not-foraging","Not-foraging"
11,52656,"Not-foraging","Not-foraging"
11,52657,"Not-foraging","Not-foraging"
11,52658,"Not-foraging","Not-foraging"
11,52659,"Not-foraging","Not-foraging"
11,52660,"Not-foraging","Not-foraging"
11,52661,"Not-foraging","Not-foraging"
11,52662,"Not-foraging","Not-foraging"
11,52663,"Not-foraging","Not-foraging"
11,52664,"Not-foraging","Not-foraging"
11,52665,"Not-foraging","Not-foraging"
11,52666,"Not-foraging","Not-foraging"
11,52667,"Not-foraging","Not-foraging"
11,52668,"Not-foraging","Not-foraging"
11,52669,"Not-foraging","Not-foraging"
11,52670,"Not-foraging","Not-foraging"
11,52671,"Not-foraging","Not-foraging"
11,52672,"Not-foraging","Not-foraging"
11,52673,"Not-foraging","Not-foraging"
11,52674,"Not-foraging","Not-foraging"
11,52675,"Not-foraging","Not-foraging"
11,52676,"Not-foraging","Not-foraging"
11,52677,"Not-foraging","Not-foraging"
11,52678,"Not-foraging","Not-foraging"
11,52679,"Not-foraging","Not-foraging"
11,52680,"Not-foraging","Not-foraging"
11,52681,"Not-foraging","Not-foraging"
11,52682,"Not-foraging","Not-foraging"
11,52683,"Not-foraging","Not-foraging"
11,52684,"Not-foraging","Not-foraging"
11,52685,"Not-foraging","Not-foraging"
11,52686,"Not-foraging","Not-foraging"
11,52687,"Not-foraging","Not-foraging"
11,52688,"Not-foraging","Not-foraging"
11,52689,"Not-foraging","Not-foraging"
11,52690,"Not-foraging","Not-foraging"
11,52691,"Not-foraging","Not-foraging"
11,52692,"Not-foraging","Not-foraging"
11,52693,"Not-foraging","Not-foraging"
11,52694,"Not-foraging","Not-foraging"
11,52695,"Not-foraging","Not-foraging"
11,52696,"Not-foraging","Not-foraging"
11,52697,"Not-foraging","Not-foraging"
11,52698,"Not-foraging","Not-foraging"
11,52699,"Not-foraging","Not-foraging"
11,52700,"Not-foraging","Not-foraging"
11,52701,"Not-foraging","Not-foraging"
11,52702,"Not-foraging","Not-foraging"
11,52703,"Not-foraging","Not-foraging"
11,52704,"Not-foraging","Not-foraging"
11,52705,"Not-foraging","Not-foraging"
11,52706,"Not-foraging","Not-foraging"
11,52707,"Not-foraging","Not-foraging"
11,52708,"Not-foraging","Not-foraging"
11,52709,"Not-foraging","Not-foraging"
11,52710,"Not-foraging","Not-foraging"
11,52711,"Not-foraging","Not-foraging"
11,52712,"Not-foraging","Not-foraging"
11,52713,"Not-foraging","Not-foraging"
11,52714,"Not-foraging","Not-foraging"
11,52715,"Not-foraging","Not-foraging"
11,52716,"Not-foraging","Not-foraging"
11,52717,"Not-foraging","Not-foraging"
11,52718,"Not-foraging","Not-foraging"
11,52719,"Not-foraging","Not-foraging"
11,52720,"Not-foraging","Not-foraging"
11,52721,"Not-foraging","Not-foraging"
11,52722,"Not-foraging","Not-foraging"
11,52723,"Not-foraging","Not-foraging"
11,52724,"Not-foraging","Not-foraging"
11,52725,"Not-foraging","Not-foraging"
11,52726,"Not-foraging","Not-foraging"
11,52727,"Not-foraging","Not-foraging"
