"ID","SPECIES","BSTTSECS","observedState","decodedState"
2,"Sandwich",36512,"Not-foraging","Not-foraging"
2,"Sandwich",36513,"Not-foraging","Not-foraging"
2,"Sandwich",36514,"Not-foraging","Not-foraging"
2,"Sandwich",36515,"Not-foraging","Foraging"
2,"Sandwich",36516,"Not-foraging","Foraging"
2,"Sandwich",36517,"Not-foraging","Foraging"
2,"Sandwich",36518,"Not-foraging","Foraging"
2,"Sandwich",36519,"Not-foraging","Foraging"
2,"Sandwich",36520,"Not-foraging","Foraging"
2,"Sandwich",36521,"Not-foraging","Foraging"
2,"Sandwich",36522,"Not-foraging","Foraging"
2,"Sandwich",36523,"Not-foraging","Foraging"
2,"Sandwich",36524,"Not-foraging","Foraging"
2,"Sandwich",36525,"Not-foraging","Foraging"
2,"Sandwich",36526,"Not-foraging","Foraging"
2,"Sandwich",36527,"Not-foraging","Foraging"
2,"Sandwich",36528,"Not-foraging","Foraging"
2,"Sandwich",36529,"Not-foraging","Foraging"
2,"Sandwich",36530,"Not-foraging","Foraging"
2,"Sandwich",36531,"Not-foraging","Foraging"
2,"Sandwich",36532,"Not-foraging","Foraging"
2,"Sandwich",36533,"Not-foraging","Foraging"
2,"Sandwich",36534,"Not-foraging","Foraging"
2,"Sandwich",36535,"Not-foraging","Foraging"
2,"Sandwich",36536,"Not-foraging","Not-foraging"
2,"Sandwich",36537,"Not-foraging","Not-foraging"
2,"Sandwich",36538,"Not-foraging","Not-foraging"
2,"Sandwich",36539,"Not-foraging","Not-foraging"
2,"Sandwich",36540,"Not-foraging","Not-foraging"
2,"Sandwich",36541,"Not-foraging","Not-foraging"
2,"Sandwich",36542,"Not-foraging","Not-foraging"
2,"Sandwich",36543,"Not-foraging","Not-foraging"
2,"Sandwich",36544,"Not-foraging","Not-foraging"
2,"Sandwich",36545,"Not-foraging","Not-foraging"
2,"Sandwich",36546,"Not-foraging","Not-foraging"
2,"Sandwich",36547,"Not-foraging","Not-foraging"
2,"Sandwich",36548,"Not-foraging","Not-foraging"
2,"Sandwich",36549,"Not-foraging","Not-foraging"
2,"Sandwich",36550,"Not-foraging","Not-foraging"
2,"Sandwich",36551,"Not-foraging","Not-foraging"
2,"Sandwich",36552,"Not-foraging","Not-foraging"
2,"Sandwich",36553,"Not-foraging","Not-foraging"
2,"Sandwich",36554,"Not-foraging","Not-foraging"
2,"Sandwich",36555,"Not-foraging","Not-foraging"
2,"Sandwich",36556,"Not-foraging","Not-foraging"
2,"Sandwich",36557,"Not-foraging","Foraging"
2,"Sandwich",36558,"Not-foraging","Foraging"
2,"Sandwich",36559,"Not-foraging","Foraging"
2,"Sandwich",36560,"Not-foraging","Foraging"
2,"Sandwich",36561,"Not-foraging","Foraging"
2,"Sandwich",36562,"Not-foraging","Foraging"
2,"Sandwich",36563,"Not-foraging","Foraging"
2,"Sandwich",36564,"Not-foraging","Foraging"
2,"Sandwich",36565,"Not-foraging","Foraging"
2,"Sandwich",36566,"Not-foraging","Foraging"
2,"Sandwich",36567,"Not-foraging","Not-foraging"
2,"Sandwich",36568,"Not-foraging","Not-foraging"
2,"Sandwich",36569,"Not-foraging","Not-foraging"
2,"Sandwich",36570,"Not-foraging","Not-foraging"
2,"Sandwich",36571,"Not-foraging","Not-foraging"
2,"Sandwich",36572,"Not-foraging","Not-foraging"
2,"Sandwich",36573,"Not-foraging","Not-foraging"
2,"Sandwich",36574,"Not-foraging","Not-foraging"
2,"Sandwich",36575,"Not-foraging","Not-foraging"
2,"Sandwich",36576,"Not-foraging","Not-foraging"
2,"Sandwich",36577,"Not-foraging","Not-foraging"
2,"Sandwich",36578,"Not-foraging","Not-foraging"
2,"Sandwich",36579,"Not-foraging","Not-foraging"
2,"Sandwich",36580,"Not-foraging","Not-foraging"
2,"Sandwich",36581,"Not-foraging","Not-foraging"
2,"Sandwich",36582,"Not-foraging","Not-foraging"
2,"Sandwich",36583,"Not-foraging","Not-foraging"
2,"Sandwich",36584,"Not-foraging","Not-foraging"
2,"Sandwich",36585,"Not-foraging","Not-foraging"
2,"Sandwich",36586,"Not-foraging","Not-foraging"
2,"Sandwich",36587,"Not-foraging","Foraging"
2,"Sandwich",36588,"Not-foraging","Not-foraging"
2,"Sandwich",36589,"Not-foraging","Not-foraging"
2,"Sandwich",36590,"Not-foraging","Foraging"
2,"Sandwich",36591,"Not-foraging","Foraging"
2,"Sandwich",36592,"Not-foraging","Foraging"
2,"Sandwich",36593,"Not-foraging","Foraging"
2,"Sandwich",36594,"Not-foraging","Foraging"
2,"Sandwich",36595,"Not-foraging","Foraging"
2,"Sandwich",36596,"Not-foraging","Foraging"
2,"Sandwich",36597,"Not-foraging","Foraging"
2,"Sandwich",36598,"Not-foraging","Foraging"
2,"Sandwich",36599,"Not-foraging","Foraging"
2,"Sandwich",36600,"Not-foraging","Foraging"
2,"Sandwich",36601,"Not-foraging","Not-foraging"
2,"Sandwich",36602,"Not-foraging","Not-foraging"
2,"Sandwich",36603,"Not-foraging","Not-foraging"
2,"Sandwich",36604,"Not-foraging","Not-foraging"
2,"Sandwich",36605,"Not-foraging","Not-foraging"
2,"Sandwich",36606,"Not-foraging","Not-foraging"
2,"Sandwich",36607,"Not-foraging","Not-foraging"
2,"Sandwich",36608,"Not-foraging","Not-foraging"
2,"Sandwich",36609,"Not-foraging","Not-foraging"
2,"Sandwich",36610,"Not-foraging","Not-foraging"
2,"Sandwich",36611,"Not-foraging","Not-foraging"
2,"Sandwich",36612,"Not-foraging","Not-foraging"
2,"Sandwich",36613,"Not-foraging","Not-foraging"
2,"Sandwich",36614,"Not-foraging","Not-foraging"
2,"Sandwich",36615,"Not-foraging","Not-foraging"
2,"Sandwich",36616,"Not-foraging","Not-foraging"
2,"Sandwich",36617,"Not-foraging","Not-foraging"
2,"Sandwich",36618,"Not-foraging","Not-foraging"
2,"Sandwich",36619,"Not-foraging","Not-foraging"
2,"Sandwich",36620,"Not-foraging","Not-foraging"
2,"Sandwich",36621,"Not-foraging","Not-foraging"
2,"Sandwich",36622,"Not-foraging","Not-foraging"
2,"Sandwich",36623,"Not-foraging","Foraging"
2,"Sandwich",36624,"Not-foraging","Not-foraging"
2,"Sandwich",36625,"Not-foraging","Not-foraging"
2,"Sandwich",36626,"Not-foraging","Foraging"
2,"Sandwich",36627,"Not-foraging","Foraging"
2,"Sandwich",36628,"Not-foraging","Foraging"
2,"Sandwich",36629,"Not-foraging","Foraging"
2,"Sandwich",36630,"Not-foraging","Not-foraging"
2,"Sandwich",36631,"Not-foraging","Not-foraging"
2,"Sandwich",36632,"Not-foraging","Not-foraging"
2,"Sandwich",36633,"Not-foraging","Not-foraging"
2,"Sandwich",36634,"Not-foraging","Not-foraging"
2,"Sandwich",36635,"Not-foraging","Not-foraging"
2,"Sandwich",36636,"Not-foraging","Not-foraging"
2,"Sandwich",36637,"Not-foraging","Not-foraging"
2,"Sandwich",36638,"Not-foraging","Foraging"
2,"Sandwich",36639,"Not-foraging","Foraging"
2,"Sandwich",36640,"Not-foraging","Foraging"
2,"Sandwich",36641,"Not-foraging","Foraging"
2,"Sandwich",36642,"Not-foraging","Not-foraging"
2,"Sandwich",36643,"Not-foraging","Not-foraging"
2,"Sandwich",36644,"Not-foraging","Not-foraging"
2,"Sandwich",36645,"Not-foraging","Not-foraging"
2,"Sandwich",36646,"Not-foraging","Not-foraging"
2,"Sandwich",36647,"Not-foraging","Foraging"
2,"Sandwich",36648,"Not-foraging","Not-foraging"
2,"Sandwich",36649,"Not-foraging","Not-foraging"
2,"Sandwich",36650,"Not-foraging","Foraging"
2,"Sandwich",36651,"Not-foraging","Not-foraging"
2,"Sandwich",36652,"Not-foraging","Not-foraging"
2,"Sandwich",36653,"Not-foraging","Not-foraging"
2,"Sandwich",36654,"Not-foraging","Not-foraging"
2,"Sandwich",36655,"Not-foraging","Not-foraging"
2,"Sandwich",36656,"Not-foraging","Not-foraging"
2,"Sandwich",36657,"Not-foraging","Not-foraging"
2,"Sandwich",36658,"Not-foraging","Not-foraging"
2,"Sandwich",36659,"Not-foraging","Not-foraging"
2,"Sandwich",36660,"Not-foraging","Not-foraging"
2,"Sandwich",36661,"Not-foraging","Not-foraging"
2,"Sandwich",36662,"Not-foraging","Foraging"
2,"Sandwich",36663,"Not-foraging","Foraging"
2,"Sandwich",36664,"Not-foraging","Foraging"
2,"Sandwich",36665,"Not-foraging","Foraging"
2,"Sandwich",36666,"Not-foraging","Not-foraging"
2,"Sandwich",36667,"Not-foraging","Not-foraging"
2,"Sandwich",36668,"Not-foraging","Not-foraging"
2,"Sandwich",36669,"Not-foraging","Not-foraging"
2,"Sandwich",36670,"Not-foraging","Not-foraging"
2,"Sandwich",36671,"Not-foraging","Foraging"
2,"Sandwich",36672,"Not-foraging","Foraging"
2,"Sandwich",36673,"Not-foraging","Foraging"
2,"Sandwich",36674,"Not-foraging","Foraging"
2,"Sandwich",36675,"Not-foraging","Not-foraging"
2,"Sandwich",36676,"Not-foraging","Not-foraging"
2,"Sandwich",36677,"Not-foraging","Not-foraging"
2,"Sandwich",36678,"Not-foraging","Not-foraging"
2,"Sandwich",36679,"Not-foraging","Not-foraging"
2,"Sandwich",36680,"Not-foraging","Not-foraging"
2,"Sandwich",36681,"Not-foraging","Not-foraging"
2,"Sandwich",36682,"Not-foraging","Not-foraging"
2,"Sandwich",36683,"Not-foraging","Not-foraging"
2,"Sandwich",36684,"Not-foraging","Not-foraging"
2,"Sandwich",36685,"Not-foraging","Not-foraging"
2,"Sandwich",36686,"Not-foraging","Not-foraging"
2,"Sandwich",36687,"Not-foraging","Not-foraging"
2,"Sandwich",36688,"Not-foraging","Not-foraging"
2,"Sandwich",36689,"Not-foraging","Not-foraging"
2,"Sandwich",36690,"Not-foraging","Not-foraging"
2,"Sandwich",36691,"Not-foraging","Not-foraging"
2,"Sandwich",36692,"Not-foraging","Not-foraging"
2,"Sandwich",36693,"Not-foraging","Not-foraging"
2,"Sandwich",36694,"Not-foraging","Not-foraging"
2,"Sandwich",36695,"Not-foraging","Foraging"
2,"Sandwich",36696,"Not-foraging","Foraging"
2,"Sandwich",36697,"Not-foraging","Foraging"
2,"Sandwich",36698,"Not-foraging","Foraging"
2,"Sandwich",36699,"Not-foraging","Foraging"
2,"Sandwich",36700,"Not-foraging","Foraging"
2,"Sandwich",36701,"Not-foraging","Foraging"
2,"Sandwich",36702,"Foraging","Foraging"
2,"Sandwich",36703,"Foraging","Foraging"
2,"Sandwich",36704,"Foraging","Foraging"
2,"Sandwich",36705,"Foraging","Foraging"
2,"Sandwich",36706,"Foraging","Foraging"
2,"Sandwich",36707,"Not-foraging","Foraging"
2,"Sandwich",36708,"Not-foraging","Foraging"
2,"Sandwich",36709,"Not-foraging","Foraging"
2,"Sandwich",36710,"Not-foraging","Not-foraging"
2,"Sandwich",36711,"Not-foraging","Not-foraging"
2,"Sandwich",36712,"Not-foraging","Not-foraging"
2,"Sandwich",36713,"Not-foraging","Not-foraging"
2,"Sandwich",36714,"Not-foraging","Not-foraging"
2,"Sandwich",36715,"Not-foraging","Not-foraging"
2,"Sandwich",36716,"Not-foraging","Not-foraging"
2,"Sandwich",36717,"Not-foraging","Not-foraging"
2,"Sandwich",36718,"Not-foraging","Not-foraging"
2,"Sandwich",36719,"Not-foraging","Foraging"
2,"Sandwich",36720,"Not-foraging","Foraging"
2,"Sandwich",36721,"Not-foraging","Foraging"
2,"Sandwich",36722,"Not-foraging","Foraging"
2,"Sandwich",36723,"Not-foraging","Foraging"
2,"Sandwich",36724,"Not-foraging","Foraging"
2,"Sandwich",36725,"Not-foraging","Foraging"
2,"Sandwich",36726,"Not-foraging","Foraging"
2,"Sandwich",36727,"Not-foraging","Foraging"
2,"Sandwich",36728,"Foraging","Foraging"
2,"Sandwich",36729,"Foraging","Foraging"
2,"Sandwich",36730,"Foraging","Foraging"
2,"Sandwich",36731,"Foraging","Foraging"
2,"Sandwich",36732,"Foraging","Foraging"
2,"Sandwich",36733,"Foraging","Foraging"
2,"Sandwich",36734,"Foraging","Foraging"
2,"Sandwich",36735,"Foraging","Foraging"
2,"Sandwich",36736,"Foraging","Foraging"
2,"Sandwich",36737,"Foraging","Foraging"
2,"Sandwich",36738,"Foraging","Foraging"
2,"Sandwich",36739,"Foraging","Foraging"
2,"Sandwich",36740,"Foraging","Foraging"
2,"Sandwich",36741,"Foraging","Foraging"
2,"Sandwich",36742,"Foraging","Foraging"
2,"Sandwich",36743,"Foraging","Foraging"
2,"Sandwich",36744,"Foraging","Foraging"
2,"Sandwich",36745,"Foraging","Foraging"
2,"Sandwich",36746,"Foraging","Foraging"
2,"Sandwich",36747,"Foraging","Foraging"
2,"Sandwich",36748,"Foraging","Foraging"
2,"Sandwich",36749,"Foraging","Foraging"
2,"Sandwich",36750,"Foraging","Foraging"
2,"Sandwich",36751,"Foraging","Foraging"
2,"Sandwich",36752,"Foraging","Foraging"
2,"Sandwich",36753,"Foraging","Foraging"
2,"Sandwich",36754,"Foraging","Foraging"
2,"Sandwich",36755,"Foraging","Foraging"
2,"Sandwich",36756,"Foraging","Foraging"
2,"Sandwich",36757,"Foraging","Foraging"
2,"Sandwich",36758,"Foraging","Foraging"
2,"Sandwich",36759,"Foraging","Foraging"
2,"Sandwich",36760,"Foraging","Foraging"
2,"Sandwich",36761,"Foraging","Foraging"
2,"Sandwich",36762,"Foraging","Foraging"
2,"Sandwich",36763,"Foraging","Foraging"
2,"Sandwich",36764,"Foraging","Foraging"
2,"Sandwich",36765,"Foraging","Foraging"
2,"Sandwich",36766,"Foraging","Foraging"
2,"Sandwich",36767,"Foraging","Foraging"
2,"Sandwich",36768,"Foraging","Foraging"
2,"Sandwich",36769,"Foraging","Foraging"
2,"Sandwich",36770,"Foraging","Foraging"
2,"Sandwich",36771,"Foraging","Foraging"
2,"Sandwich",36772,"Foraging","Foraging"
2,"Sandwich",36773,"Foraging","Foraging"
2,"Sandwich",36774,"Foraging","Foraging"
2,"Sandwich",36775,"Foraging","Not-foraging"
2,"Sandwich",36776,"Foraging","Not-foraging"
2,"Sandwich",36777,"Foraging","Not-foraging"
2,"Sandwich",36778,"Foraging","Not-foraging"
2,"Sandwich",36779,"Foraging","Not-foraging"
2,"Sandwich",36780,"Foraging","Not-foraging"
2,"Sandwich",36781,"Foraging","Not-foraging"
2,"Sandwich",36782,"Foraging","Foraging"
2,"Sandwich",36783,"Not-foraging","Foraging"
2,"Sandwich",36784,"Not-foraging","Foraging"
2,"Sandwich",36785,"Not-foraging","Foraging"
2,"Sandwich",36786,"Not-foraging","Not-foraging"
2,"Sandwich",36787,"Not-foraging","Not-foraging"
2,"Sandwich",36788,"Not-foraging","Not-foraging"
2,"Sandwich",36789,"Not-foraging","Not-foraging"
2,"Sandwich",36790,"Not-foraging","Not-foraging"
2,"Sandwich",36791,"Not-foraging","Not-foraging"
2,"Sandwich",36792,"Not-foraging","Not-foraging"
2,"Sandwich",36793,"Not-foraging","Not-foraging"
2,"Sandwich",36794,"Not-foraging","Not-foraging"
2,"Sandwich",36795,"Not-foraging","Not-foraging"
2,"Sandwich",36796,"Not-foraging","Not-foraging"
2,"Sandwich",36797,"Not-foraging","Not-foraging"
2,"Sandwich",36798,"Not-foraging","Not-foraging"
2,"Sandwich",36799,"Not-foraging","Not-foraging"
2,"Sandwich",36800,"Not-foraging","Not-foraging"
2,"Sandwich",36801,"Not-foraging","Not-foraging"
2,"Sandwich",36802,"Not-foraging","Not-foraging"
2,"Sandwich",36803,"Not-foraging","Not-foraging"
2,"Sandwich",36804,"Foraging","Not-foraging"
2,"Sandwich",36805,"Foraging","Not-foraging"
2,"Sandwich",36806,"Foraging","Foraging"
2,"Sandwich",36807,"Foraging","Foraging"
2,"Sandwich",36808,"Foraging","Foraging"
2,"Sandwich",36809,"Foraging","Foraging"
2,"Sandwich",36810,"Foraging","Foraging"
2,"Sandwich",36811,"Foraging","Foraging"
2,"Sandwich",36812,"Foraging","Foraging"
2,"Sandwich",36813,"Foraging","Foraging"
2,"Sandwich",36814,"Not-foraging","Foraging"
2,"Sandwich",36815,"Not-foraging","Foraging"
2,"Sandwich",36816,"Not-foraging","Foraging"
2,"Sandwich",36817,"Not-foraging","Foraging"
2,"Sandwich",36818,"Not-foraging","Foraging"
2,"Sandwich",36819,"Not-foraging","Foraging"
2,"Sandwich",36820,"Not-foraging","Foraging"
2,"Sandwich",36821,"Not-foraging","Foraging"
2,"Sandwich",36822,"Not-foraging","Foraging"
2,"Sandwich",36823,"Not-foraging","Foraging"
2,"Sandwich",36824,"Not-foraging","Foraging"
2,"Sandwich",36825,"Not-foraging","Foraging"
2,"Sandwich",36826,"Not-foraging","Foraging"
2,"Sandwich",36827,"Not-foraging","Foraging"
2,"Sandwich",36828,"Not-foraging","Foraging"
2,"Sandwich",36829,"Not-foraging","Foraging"
2,"Sandwich",36830,"Not-foraging","Foraging"
2,"Sandwich",36831,"Not-foraging","Foraging"
2,"Sandwich",36832,"Not-foraging","Foraging"
2,"Sandwich",36833,"Not-foraging","Foraging"
2,"Sandwich",36834,"Not-foraging","Foraging"
2,"Sandwich",36835,"Not-foraging","Foraging"
2,"Sandwich",36836,"Not-foraging","Foraging"
2,"Sandwich",36837,"Not-foraging","Foraging"
2,"Sandwich",36838,"Not-foraging","Foraging"
2,"Sandwich",36839,"Not-foraging","Foraging"
2,"Sandwich",36840,"Not-foraging","Foraging"
2,"Sandwich",36841,"Not-foraging","Foraging"
2,"Sandwich",36842,"Not-foraging","Foraging"
2,"Sandwich",36843,"Foraging","Foraging"
2,"Sandwich",36844,"Foraging","Foraging"
2,"Sandwich",36845,"Foraging","Foraging"
2,"Sandwich",36846,"Foraging","Foraging"
2,"Sandwich",36847,"Foraging","Foraging"
2,"Sandwich",36848,"Foraging","Foraging"
2,"Sandwich",36849,"Foraging","Foraging"
2,"Sandwich",36850,"Foraging","Foraging"
2,"Sandwich",36851,"Foraging","Foraging"
2,"Sandwich",36852,"Foraging","Foraging"
2,"Sandwich",36853,"Not-foraging","Foraging"
2,"Sandwich",36854,"Not-foraging","Foraging"
2,"Sandwich",36855,"Not-foraging","Foraging"
2,"Sandwich",36856,"Not-foraging","Foraging"
2,"Sandwich",36857,"Not-foraging","Foraging"
2,"Sandwich",36858,"Not-foraging","Foraging"
2,"Sandwich",36859,"Not-foraging","Foraging"
2,"Sandwich",36860,"Not-foraging","Foraging"
2,"Sandwich",36861,"Not-foraging","Foraging"
2,"Sandwich",36862,"Not-foraging","Foraging"
2,"Sandwich",36863,"Not-foraging","Foraging"
2,"Sandwich",36864,"Not-foraging","Not-foraging"
2,"Sandwich",36865,"Not-foraging","Not-foraging"
2,"Sandwich",36866,"Not-foraging","Not-foraging"
2,"Sandwich",36867,"Not-foraging","Not-foraging"
2,"Sandwich",36868,"Not-foraging","Not-foraging"
2,"Sandwich",36869,"Not-foraging","Not-foraging"
2,"Sandwich",36870,"Not-foraging","Not-foraging"
2,"Sandwich",36871,"Not-foraging","Not-foraging"
2,"Sandwich",36872,"Not-foraging","Not-foraging"
2,"Sandwich",36873,"Not-foraging","Not-foraging"
2,"Sandwich",36874,"Not-foraging","Not-foraging"
2,"Sandwich",36875,"Not-foraging","Not-foraging"
2,"Sandwich",36876,"Not-foraging","Not-foraging"
2,"Sandwich",36877,"Not-foraging","Not-foraging"
2,"Sandwich",36878,"Not-foraging","Not-foraging"
2,"Sandwich",36879,"Not-foraging","Not-foraging"
2,"Sandwich",36880,"Not-foraging","Not-foraging"
2,"Sandwich",36881,"Not-foraging","Not-foraging"
2,"Sandwich",36882,"Not-foraging","Not-foraging"
2,"Sandwich",36883,"Foraging","Not-foraging"
2,"Sandwich",36884,"Foraging","Foraging"
2,"Sandwich",36885,"Foraging","Foraging"
2,"Sandwich",36886,"Foraging","Foraging"
2,"Sandwich",36887,"Not-foraging","Foraging"
2,"Sandwich",36888,"Not-foraging","Foraging"
2,"Sandwich",36889,"Not-foraging","Foraging"
2,"Sandwich",36890,"Not-foraging","Foraging"
2,"Sandwich",36891,"Not-foraging","Foraging"
2,"Sandwich",36892,"Not-foraging","Foraging"
2,"Sandwich",36893,"Not-foraging","Foraging"
2,"Sandwich",36894,"Not-foraging","Foraging"
2,"Sandwich",36895,"Not-foraging","Foraging"
2,"Sandwich",36896,"Not-foraging","Foraging"
2,"Sandwich",36897,"Not-foraging","Foraging"
2,"Sandwich",36898,"Not-foraging","Foraging"
2,"Sandwich",36899,"Not-foraging","Foraging"
2,"Sandwich",36900,"Not-foraging","Foraging"
2,"Sandwich",36901,"Not-foraging","Foraging"
2,"Sandwich",36902,"Not-foraging","Foraging"
2,"Sandwich",36903,"Not-foraging","Foraging"
2,"Sandwich",36904,"Not-foraging","Foraging"
2,"Sandwich",36905,"Not-foraging","Foraging"
2,"Sandwich",36906,"Not-foraging","Foraging"
2,"Sandwich",36907,"Not-foraging","Foraging"
2,"Sandwich",36908,"Not-foraging","Foraging"
2,"Sandwich",36909,"Not-foraging","Foraging"
2,"Sandwich",36910,"Not-foraging","Foraging"
2,"Sandwich",36911,"Not-foraging","Foraging"
2,"Sandwich",36912,"Not-foraging","Foraging"
2,"Sandwich",36913,"Not-foraging","Foraging"
2,"Sandwich",36914,"Not-foraging","Foraging"
2,"Sandwich",36915,"Not-foraging","Foraging"
2,"Sandwich",36916,"Not-foraging","Foraging"
2,"Sandwich",36917,"Not-foraging","Foraging"
2,"Sandwich",36918,"Not-foraging","Foraging"
2,"Sandwich",36919,"Not-foraging","Foraging"
2,"Sandwich",36920,"Not-foraging","Foraging"
2,"Sandwich",36921,"Not-foraging","Foraging"
2,"Sandwich",36922,"Not-foraging","Foraging"
2,"Sandwich",36923,"Not-foraging","Foraging"
2,"Sandwich",36924,"Not-foraging","Foraging"
2,"Sandwich",36925,"Not-foraging","Foraging"
2,"Sandwich",36926,"Not-foraging","Foraging"
2,"Sandwich",36927,"Not-foraging","Foraging"
2,"Sandwich",36928,"Not-foraging","Foraging"
2,"Sandwich",36929,"Not-foraging","Foraging"
2,"Sandwich",36930,"Not-foraging","Foraging"
2,"Sandwich",36931,"Not-foraging","Foraging"
2,"Sandwich",36932,"Not-foraging","Foraging"
2,"Sandwich",36933,"Not-foraging","Foraging"
2,"Sandwich",36934,"Not-foraging","Foraging"
2,"Sandwich",36935,"Not-foraging","Foraging"
2,"Sandwich",36936,"Not-foraging","Foraging"
2,"Sandwich",36937,"Not-foraging","Foraging"
2,"Sandwich",36938,"Not-foraging","Foraging"
2,"Sandwich",36939,"Not-foraging","Foraging"
2,"Sandwich",36940,"Not-foraging","Foraging"
2,"Sandwich",36941,"Not-foraging","Foraging"
2,"Sandwich",36942,"Not-foraging","Foraging"
2,"Sandwich",36943,"Not-foraging","Foraging"
2,"Sandwich",36944,"Not-foraging","Foraging"
2,"Sandwich",36945,"Not-foraging","Foraging"
2,"Sandwich",36946,"Not-foraging","Foraging"
2,"Sandwich",36947,"Not-foraging","Foraging"
2,"Sandwich",36948,"Not-foraging","Foraging"
2,"Sandwich",36949,"Not-foraging","Foraging"
2,"Sandwich",36950,"Not-foraging","Foraging"
2,"Sandwich",36951,"Foraging","Foraging"
2,"Sandwich",36951,"Foraging","Foraging"
2,"Sandwich",36952,"Foraging","Foraging"
2,"Sandwich",36953,"Foraging","Foraging"
2,"Sandwich",36954,"Foraging","Foraging"
2,"Sandwich",36955,"Foraging","Foraging"
2,"Sandwich",36956,"Foraging","Foraging"
2,"Sandwich",36957,"Foraging","Foraging"
2,"Sandwich",36958,"Foraging","Foraging"
2,"Sandwich",36959,"Foraging","Foraging"
2,"Sandwich",36960,"Foraging","Foraging"
2,"Sandwich",36961,"Foraging","Foraging"
2,"Sandwich",36962,"Foraging","Foraging"
2,"Sandwich",36963,"Foraging","Foraging"
2,"Sandwich",36964,"Foraging","Foraging"
2,"Sandwich",36965,"Foraging","Foraging"
2,"Sandwich",36966,"Foraging","Foraging"
2,"Sandwich",36967,"Foraging","Foraging"
2,"Sandwich",36968,"Foraging","Foraging"
2,"Sandwich",36969,"Foraging","Foraging"
2,"Sandwich",36970,"Foraging","Foraging"
2,"Sandwich",36971,"Foraging","Foraging"
2,"Sandwich",36972,"Foraging","Foraging"
2,"Sandwich",36973,"Foraging","Foraging"
